source_id,sources,source_urls
det_1815,Goldcorp Inc. (2019) Annual Report 2018,https://www.newmont.com/files/doc_financials/mda/annual/12.31.2018-MD-A-and-Financial-Statements.pdf
det_1816,Goldcorp Inc. (2016) Annual Report 2015,https://s24.q4cdn.com/382246808/files/doc_financials/mda/annual/Annual-Report-SEDAR-1.pdf
det_1817,Goldcorp Inc. (2005) Annual Report 2004,https://www.sec.gov/Archives/edgar/data/919239/000090956705000706/t16200exv99w3.htm
det_1818,Goldcorp Inc. (2003) Annual Report 2002,https://www.sec.gov/Archives/edgar/data/919239/000090956703000686/t09902exv2.htm
det_1819,"SSR Mining Inc. (2020) Form 40-F Management’s Discussion and Analysis for the fiscal year ended December 31, 2019",https://www.sec.gov/Archives/edgar/data/921638/000119312520079310/d890815dex992.htm
det_1820,"Silver Standard Resources Inc. (2018) Form 40-F Management’s Discussion and Analysis for the fiscal year ended December 31, 2017",https://www.sec.gov/Archives/edgar/data/921638/000092163818000026/a2017q4mda.htm
det_1821,"Silver Standard Resources Inc. (2016) Form 40-F Management’s Discussion and Analysis for the fiscal year ended December 31, 2015",https://www.sec.gov/Archives/edgar/data/921638/000092163816000094/a2015q4mda.htm
det_1822,Companhia Vale Do Rio Doce (2005) Annual Report 2004,http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/20F_2004_i.pdf
det_1823,ArcelorMittal S.A. (2011) Form 20-F Annual Report 2010,https://storagearcelormittaluat.blob.core.windows.net/media/43hjcxsm/479-3-3-arcelormittal_20f_feb2011.pdf
det_1824,Vale (2018) Production and Sales in 4Q17,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/2017%204Q%20Production%20Report_i.pdf
det_1825,Vale (2016) Production in 4Q15,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/PREPORT4T15_i.pdf
det_1826,Vale (2014) Production Report 2013,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/PREPORT4T13_i.pdf
det_1827,Vale (2012) Production Report 2011,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/PREPORT4T11_i.pdf
det_1828,Vale (2010) Production Report 2009,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/PREPORT4T09i.pdf
det_1829,Vale (2008) Production Report 2007,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/PREPORT4T07i.pdf
det_1830,Vale (2006) Production Report 2005,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/tabelas_rp_4T05_i.xls
det_1831,Vale (2004) Production Report 2003,http://www.vale.com/EN/investors/information-market/quarterly-results/QuarterlyResultsDocs/ProductionReport2003in.pdf
det_1832,Companhia Vale Do Rio Doce (2009) Annual Report 2008,http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/20F_2008_i.pdf
det_1833,Inco Limited (2006) Annual Report 2005,https://www.sec.gov/Archives/edgar/data/49996/000090956706000403/o30490e10vk.htm
det_1834,Inco Limited (2004) Annual Report 2003,https://www.sec.gov/Archives/edgar/data/49996/000090956704000367/t12234e10vk.htm#125
det_1835,Norsk Hydro (2020) Annual Report 2019,https://www.hydro.com/Document/Index?name=Annual%20report%202019%20web.pdf&id=506433
det_1836,Norsk Hydro (2019) Annual Report 2018,https://www.hydro.com/Document/Index?name=2018%20Annual%20report.pdf&id=8525
det_1837,Norsk Hydro (2018) Annual Report 2017,https://www.hydro.com/Document/Index?name=Hydro%20Annual%20Report%202017&id=3097
det_1838,Norsk Hydro (2017) Annual Report 2016,https://www.hydro.com/Document/Index?name=Hydro%20Annual%20Report%202016.pdf&id=7363
det_1839,Norsk Hydro (2016) Annual Report 2015,https://www.hydro.com/en-DE/investors/reports-and-presentations/quarterly-reports/previous-reports/
det_1840,Norsk Hydro (2015) Annual Report 2014,https://www.hydro.com/en-DE/investors/reports-and-presentations/quarterly-reports/previous-reports/
det_1841,Norsk Hydro (2014) Annual Report 2013,https://www.hydro.com/en-DE/investors/reports-and-presentations/quarterly-reports/previous-reports/
det_1842,Norsk Hydro (2013) Annual Report 2012,https://www.hydro.com/en-DE/investors/reports-and-presentations/quarterly-reports/previous-reports/
det_1843,Norsk Hydro (2012) Annual Report 2011,https://www.hydro.com/en-DE/investors/reports-and-presentations/quarterly-reports/previous-reports/
det_1844,"Glencore Australia Website (Integra Underground, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/integra-underground
det_1845,Stanmore Coal Ltd. (2020) Annual Report 2020,https://stanmorecoal.com.au/sites/default/files/2021-03/Stanmore%20Coal%20-%20Annual%20Financial%20Report%2031%20Dec%202020.pdf
det_1846,Stanmore Coal Ltd. (2019) Annual Report 2019,https://stanmorecoal.com.au/sites/default/files/2019-10/1982579%20-%202019%20Annual%20Report.pdf
det_1847,Stanmore Coal Ltd. (2017) Annual Report 2017,https://stanmorecoal.com.au/sites/default/files/2018-09/2017%2009%2026%20SMC_AnnualReport_2017%20FINAL%2020170918.pdf
det_1848,Stanmore Coal Ltd. (2016) Annual Report 2016,https://stanmorecoal.com.au/sites/default/files/2018-09/160930_SMR_AnnualReport_2016_Final.pdf
det_1849,Lundin Mining Corp. (2020) Annual MD&A and Financial Statements 2019,https://www.lundinmining.com/site/assets/files/8020/lundin_mining_-_2019_ye.pdf
det_1850,Lundin Mining Corp. (2018) Annual MD&A and Financial Statements 2017,https://www.lundinmining.com/site/assets/files/3725/2017ye.pdf
det_1851,Lundin Mining Corp. (2016) Annual MD&A and Financial Statements 2015,https://www.lundinmining.com/site/assets/files/3752/2015ye.pdf
det_1852,Phelps Dodge Corp. (2004) Annual Form 10-K Report 2003,https://www.sec.gov/Archives/edgar/data/78066/000095015304000475/p68822e10vk.htm#176
det_1853,BHP Group (2019) Operational Review for the year ended 30 June 2019,https://www.bhp.com/-/media/documents/media/reports-and-presentations/2019/190717_bhpoperationalreviewfortheyearended30june2019.pdf?la=en
det_1854,BHP Group (2017) Operational Review for the year ended 30 June 2017,https://www.bhp.com/-/media/documents/media/reports-and-presentations/2017/170719_operationalreviewfortheyearended30june2017.pdf?la=en
det_1855,BHP Billiton (2015) Operational Review for the year ended 30 June 2015,https://www.bhp.com/-/media/bhp/documents/investors/reports/2015/150722_bhpbillitonoperationalreviewfortheyearended30june2015.pdf?la=en
det_1856,BHP Billiton (2013) Production Report for the year ended 30 June 2013,https://www.bhp.com/-/media/bhp/documents/investors/reports/2013/130717_bhpbillitonproductionreportfortheyearended30june2013.pdf?la=en
det_1857,BHP Billiton (2011) Production Report for the year ended 30 June 2011,https://www.bhp.com/-/media/bhp/documents/investors/reports/2011/110720_bhp-billiton-production-report-for-the-year-ended-30-june-2011.pdf?la=en
det_1858,BHP Billiton (2009) Quarterly Production Report - June 2009,https://www.bhp.com/-/media/bhp/documents/investors/reports/2009/2009q2productionreport.pdf?la=en
det_1859,BHP Billiton (2007) Quarterly Production Report - June 2007,https://www.bhp.com/-/media/bhp/documents/investors/reports/2007/bhpbprodrptqe30jun07.pdf?la=en
det_1860,BHP Billiton (2005) Quarterly Production Report - June 2005,https://www.bhp.com/-/media/bhp/documents/investors/reports/2005/050728-bhp-billiton-prod-rpt-qe-30-jun-05.pdf?la=en
det_1861,BHP Billiton (2003) Quarterly Production Report - June 2003,https://www.bhp.com/-/media/bhp/documents/investors/reports/2003/nr2403productionreport24july2003.pdf?la=en
det_1862,Capstone Mining Corp (2020) Financial Statements and MD&A 2019,https://s2.q4cdn.com/231101920/files/doc_financials/2019/q4/CS-2019-Q4-Financials-MDA.pdf
det_1863,Capstone Mining Corp (2018) Financial Statements and MD&A 2017,https://s2.q4cdn.com/231101920/files/doc_financials/2017/q4/2017-12_CS_Financials-and-MDA.pdf
det_1864,Capstone Mining Corp (2016) Financial Statements and MD&A 2015,https://s2.q4cdn.com/231101920/files/doc_financials/q42015/2015-12-CS-FS_MDA.pdf
det_1865,South32 Limited (2019) Quarterly Report June 2019,https://www.south32.net/docs/default-source/all-financial-results/fy2019-quarterly-results/quarterly-report-june-2019.pdf?sfvrsn=1e5d5298_4
det_1866,South32 Limited (2017) Quarterly Report June 2017,https://www.south32.net/docs/default-source/all-financial-results/fy2017-quarterly-results/quarterly-report-june-2017_final-(asx).pdf?sfvrsn=9424756b_6
det_1867,South32 Limited (2015) Quarterly Report June 2015,https://www.south32.net/docs/default-source/all-financial-results/fy2015-quarterly-results/south32---june-quarterly-report-2015.pdf?sfvrsn=69592cef_4
det_1868,BHP Billiton (2004) Quarterly Production Report - June 2004,https://www.bhp.com/-/media/bhp/documents/investors/reports/2004/june04productionreport.pdf?la=en
det_1869,BHP Billiton (2002) Quarterly Production Report - June 2002,https://www.bhp.com/-/media/bhp/documents/investors/reports/2002/nr43productionreport.pdf?la=en
det_1870,BHP Group (2019) Annual Report 2019,https://www.bhp.com/-/media/documents/investors/annual-reports/2019/bhpannualreport2019.pdf
det_1871,BHP Billiton (2001) Form 20-F Annual Report 2001 Description of Business and Financial Statements,https://www.bhp.com/-/media/bhp/documents/investors/reports/2001/2001bhpbillitonltdannualreport_partc.pdf?la=en
det_1872,Arrium Ltd. (2013) Quarterly Production Report For the quarter ended 30 June 2013,https://web.archive.org/web/20160323200439/https://www.arrium.com/~/media/Arrium%20Mining%20and%20Materials/Files/ASX%20Announcements/FY2014/Arrium%20Mining%20Quarterly%20Production%20Report%2020%20Aug%202013.pdf
det_1873,OneSteel Ltd. (2011) Annual Report 2011,https://web.archive.org/web/20120321165040/http://onesteel.com/images/db_images/annualreports/OneSteel_AR2011_.pdf
det_1874,OneSteel Ltd. (2006) Annual Report 2006,https://web.archive.org/web/20111006220345/http://onesteel.com/images/db_images/annualreports/2006%20ANNUAL%20REVIEW%20FINAL.pdf
det_1875,OneSteel Ltd. (2005) Annual Report 2005,https://web.archive.org/web/20111006215600/http://onesteel.com/images/db_images/annualreports/2005%20Concise%20Review%20&%20Full%20Financials.pdf
det_1876,Metals Exploration Limited (2004) Annual Report 2004,https://web.archive.org/web/20050615190313/http://www.metalsx.com.au/pdf/2004AR.pdf
det_1877,PT Adaro Energy Tbk (2018) Quarterly Activities Report Fourth Quarter of 2017,http://www.adaro.com/files/news/berkas_eng/1354/ADRO%2020180207%20-%20Laporan%20Aktivitas%20Kuartalan%204Q17%20-%20English.pdf
det_1878,Westmoreland Coal Company (2017) Form 10-K Annual Report 2016,https://www.sec.gov/Archives/edgar/data/106455/000010645517000012/wlb-123116_10k.htm
det_1879,Ok Tedi Limited (2020) Annual Review 2019,https://oktedi.com/who-we-are/annual-performance/
det_1880,Ok Tedi Limited (2018) Annual Review 2017,https://oktedi.com/who-we-are/annual-performance/
det_1881,Ok Tedi Limited (2017) Annual Review 2016,https://oktedi.com/who-we-are/annual-performance/
det_1882,Ok Tedi Limited (2013) Annual Review 2012,https://oktedi.com/who-we-are/annual-performance/
det_1883,Ok Tedi Limited (2009) Annual Review 2008,https://oktedi.com/who-we-are/annual-performance/
det_1884,Ok Tedi Limited (2007) Annual Review 2006,https://oktedi.com/who-we-are/annual-performance/
det_1885,Ok Tedi Limited (2005) Annual Review 2004,https://oktedi.com/who-we-are/annual-performance/
det_1886,Ok Tedi Limited (2003) Annual Review 2002,https://oktedi.com/who-we-are/annual-performance/annual-performance-2002/
det_1887,Capstone Mining Corp (2014) Financial Statements and MD&A 2013,https://s2.q4cdn.com/231101920/files/doc_financials/q4%202013/2013-Q4.pdf
det_1888,Capstone Mining Corp (2012) Financial Statements and MD&A 2011,https://s2.q4cdn.com/231101920/files/doc_financials/q4%202011/2011-Q4.pdf
det_1889,Capstone Mining Corp (2010) Financial Statements and MD&A 2009,https://s2.q4cdn.com/231101920/files/doc_financials/q4%202009/2009Q4FS.pdf
det_1890,Capstone Mining Corp (2009) Financial Statements and MD&A 2008,https://s2.q4cdn.com/231101920/files/doc_financials/q4%202008/2008Q4FS.pdf
det_1891,"Capstone Mining Corp Website (Capstone Mining Year-End and Fourth Quarter Results, 11/14/2007)",https://capstonemining.com/news/news-details/2007/Capstone-Mining-Year-End-and-Fourth-Quarter-Results/default.aspx
det_1892,Pembridge Resources Plc. (2019) Competent Person's Report Minto Mine,https://www.pembridgeresources.com/component/rsfiles/download?path=Presentations%252FPEM-20190623_Minto%2BCPR%2BFinal%2BSigned.pdf
det_1893,Antofagasta Plc. (2020) Q4 2019 Production Report,https://www.antofagasta.co.uk/media/3744/aplc19q4prodreport-vf.pdf
det_1894,Antofagasta Plc. (2018) Q4 2017 Production Report,https://www.antofagasta.co.uk/media/3320/aplc17q4prodreport-final.pdf
det_1895,Antofagasta Plc. (2014) Annual Report 2013,https://www.antofagasta.co.uk/media/2667/annual-report-2013.pdf
det_1896,Antofagasta Plc. (2012) Annual Report 2011,https://www.antofagasta.co.uk/media/2601/annual-report-2011.pdf
det_1897,Antofagasta Plc. (2010) Annual Report 2009,https://www.antofagasta.co.uk/media/3020/ar-2009.pdf
det_1898,Antofagasta Plc. (2008) Annual Report 2007,https://www.antofagasta.co.uk/media/3028/ar-2007.pdf
det_1899,Antofagasta Plc. (2006) Annual Report 2005,https://www.antofagasta.co.uk/media/3030/ar-2005.pdf
det_1900,Antofagasta Plc. (2004) Annual Report 2003,https://www.antofagasta.co.uk/media/3033/ar-2003.pdf
det_1901,Antofagasta Plc. (2002) Annual Report 2001,https://www.antofagasta.co.uk/media/3035/ar-2001.pdf
det_1902,MMC Norlisk Nickel (2017) Annual Report 2016,https://www.nornickel.com/upload/iblock/85f/annual_report_2016_nornickel_2_.pdf
det_1903,MMC Norlisk Nickel (2014) Annual Report 2013,https://www.nornickel.com/upload/iblock/04e/nn_ar_2013_en_fin_na_20_iyunya.pdf
det_1904,MMC Norlisk Nickel (2011) Annual Report 2010,https://www.nornickel.com/upload/iblock/de8/file1694.pdf
det_1905,MMC Norlisk Nickel (2009) Annual Report 2008,https://www.nornickel.com/upload/iblock/4e7/annual_report_2008.pdf
det_1906,Lundin Mining Corp. (2012) Annual MD&A and Financial Statements 2011,https://www.lundinmining.com/site/assets/files/4505/2011ye.pdf
det_1907,Lundin Mining Corp. (2010) Annual MD&A and Financial Statements 2009,https://www.lundinmining.com/site/assets/files/3764/2009_af.pdf
det_1908,EuroZinc Mining Corporation (2006) Annual Report 2005,http://www.eurozinc.com/i/pdf/2005_AR-EZM.pdf
det_1909,Lundin Mining Corp. (2006) Annual Report 2005,https://www.annualreports.com/HostedData/AnnualReportArchive/L/TSX_LUN_2005.pdf
det_1910,Rio Narcea Gold Mines Lt. (2006) Annual Report 2005,https://www.sec.gov/Archives/edgar/data/1098506/000117571006000082/exhibit2.htm
det_1911,Yamana Gold Inc. (2019) Annual Report 2018,https://s22.q4cdn.com/899716706/files/doc_financials/annual/2018/Yamana-AR18_FINAL-FOR-WEB-02-04-19.pdf
det_1912,Yamana Gold Inc. (2017) Annual Report 2016,https://s22.q4cdn.com/899716706/files/doc_financials/annual/2016/2016-Yamana-AR-final-for-posting-05-04-17.pdf
det_1913,Yamana Gold Inc. (2015) Annual Report 2014,https://s22.q4cdn.com/899716706/files/doc_financials/annual/2014/2014-Yamana-AR-27-03-15-final-lowres.pdf
det_1914,Yamana Gold Inc. (2013) Annual Report 2012,https://s22.q4cdn.com/899716706/files/doc_financials/annual/2012-Yamana-AR-01-04-13-final-spreads_v001_p63n2n.pdf
det_1915,Yamana Gold Inc. (2011) Annual Report 2010,https://s22.q4cdn.com/899716706/files/doc_financials/annual/2010-YAMANA-AR-24-03-11_final-spreads.pdf
det_1916,Yamana Gold Inc. (2009) Annual Report 2008,https://s22.q4cdn.com/899716706/files/doc_financials/annual/YAM08-FF_mar31.pdf
det_1917,Yamana Gold Inc. (2020) Annual Report 2019,https://s22.q4cdn.com/899716706/files/doc_financials/annual/2019/Yamana-AR19_FINAL-for-website_24-03-20.pdf
det_1918,ArcelorMittal S.A. (2019) Form 20-F Annual Report 2018,https://storagearcelormittaluat.blob.core.windows.net/media/dwkptku5/form-20f-2018.pdf
det_1919,ArcelorMittal S.A. (2018) Form 20-F Annual Report 2017,https://storagearcelormittaluat.blob.core.windows.net/media/jg3ffvks/form-20f-2017.pdf
det_1920,ArcelorMittal S.A. (2017) Form 20-F Annual Report 2016,https://storagearcelormittaluat.blob.core.windows.net/media/rbxbvl5d/20f-03-2017.pdf
det_1921,ArcelorMittal S.A. (2016) Form 20-F Annual Report 2015,https://storagearcelormittaluat.blob.core.windows.net/media/1fid2pjq/arcelormittal-20f-2015.pdf
det_1922,ArcelorMittal S.A. (2013) Form 20-F Annual Report 2012,https://storagearcelormittaluat.blob.core.windows.net/media/lytpvjkw/arcelormittal-20f-2012.pdf
det_1923,ArcelorMittal S.A. (2012) Form 20-F Annual Report 2011,https://storagearcelormittaluat.blob.core.windows.net/media/wuvdv0ay/20f-2011.pdf
det_1924,ArcelorMittal S.A. (2010) Form 20-F Annual Report 2009,https://storagearcelormittaluat.blob.core.windows.net/media/i4vbhhnw/479-3-2-arcelormittal20-f.pdf
det_1925,ArcelorMittal S.A. (2009) Form 20-F Annual Report 2008,https://storagearcelormittaluat.blob.core.windows.net/media/mhcjboz1/479-3-1-200820f.pdf
det_1926,Cleveland-Cliffs Inc. (2007) 10-K Annual Report 2006,http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/9fa850a5-b379-4ea6-bc29-13fec928bbc0.pdf
det_1927,Cleveland-Cliffs Inc. (2004) 10-K Annual Report 2003,http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/1525090e-ef65-4efe-bb6e-19d5ad0b396f.pdf
det_1928,Cleveland-Cliffs Inc. (2001) 10-K Annual Report 2000,http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/0b0e1f9a-5bcc-4561-a678-0ad0e7f1c6c4.pdf
det_1929,Companhia Siderurgica Nacional (2017) Form 20-F Annual Report 2016,https://s3.amazonaws.com/mz-filemanager/29633c00-23f7-4765-9594-926012179477/f20faba0-278f-4bf3-be75-fbefd79cddd7_CSN_20F%202016.pdf
